1754,1497,6,760,595,1026,678,0.999959
1754,1497,6,468,608,719,683,0.999928
1754,1497,6,1062,608,1313,677,0.999833
1754,1497,7,630,679,982,1017,0.995776
1754,1497,6,1470,933,1723,1022,0.958514
1754,1497,7,977,789,1276,1080,0.927101
1754,1497,6,1131,598,1276,664,0.799769
1754,1497,5,830,1046,1723,1256,0.642619
